Compte_key_Payeur,client_total_montant,client_moy_montant_cheque,client_max_montant_cheque,client_min_montant_cheque,client_freq_transactions,client_nb_operations_distinctes,client_recence,client_nb_paiements_fractionnes_records,client_score_fragmentation,Segment,pca1,pca2,Cluster_Hc_client,Niveau_Risque_hc_client,Cluster_Kmeans_client,Niveau_Risque_Kmeans_client
1686997,4770.0,160.0,300.0,70.0,26,5,28,5,5.2,Particulier,0.2867247093513545,0.7726739240148957,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687263,3339.909,283.457,413.735,153.179,15,2,1,2,7.5,Particulier,-0.35920784457937066,-0.060791934323817666,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687275,1845.19,219.519,350.0,89.038,9,2,160,2,4.5,Particulier,-0.5725969030442176,-0.28158549546714623,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687286,10180.0,98.33333333333333,200.0,70.0,109,17,0,18,6.411764705882353,Particulier,3.9935449037586683,5.278490163475848,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687549,12384.0,865.25,1160.0,300.0,14,4,183,4,3.5,Particulier,0.11982491562926437,0.0449476704090456,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687840,4050.0,450.0,450.0,450.0,9,1,28,1,9.0,Particulier,-0.5320947361248898,-0.4017681211283998,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687849,3102.0,517.0,517.0,517.0,6,2,330,2,3.0,Particulier,-0.548505168946802,-0.5126615572766949,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687851,1047.0,116.33333333333333,152.0,67.0,9,3,27,3,3.0,Particulier,-0.4674008073787323,-0.08260427697837901,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687887,36700.0,780.0,1225.0,400.0,47,9,5,10,5.222222222222222,Particulier,1.9136242024870906,1.966470234935892,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687950,8912.103,528.6255,535.401,521.85,17,2,141,2,8.5,Particulier,-0.16992398126334302,-0.07675615992852448,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687959,3150.0,325.0,600.0,50.0,8,2,354,2,4.0,Particulier,-0.5599861803788062,-0.35182909406508944,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1687978,2540.04,227.505,360.0,95.01,10,2,43,2,5.0,Particulier,-0.5345708368277268,-0.24446001700381997,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688023,3335.0,833.75,833.75,833.75,4,1,0,1,4.0,Particulier,-0.6300035260520702,-0.8449285418648365,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688191,1600.0,400.0,400.0,400.0,4,1,544,1,4.0,Particulier,-0.7912640487237106,-0.6968008963578323,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688275,2267.4,152.9,270.0,35.8,11,2,333,2,5.5,Particulier,-0.5317338671339638,-0.1791057790737119,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688342,3300.0,293.3333333333333,600.0,60.0,11,3,1,3,3.6666666666666665,Particulier,-0.3354200832885569,-0.0755308687307335,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688462,2700.0,300.0,500.0,100.0,9,3,29,3,3.0,Particulier,-0.3942667440507655,-0.13957479440161238,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688470,300.0,100.0,100.0,100.0,3,1,340,1,3.0,Particulier,-0.9482295145786085,-0.6573056525745473,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688520,607.7,46.4,47.9,44.9,13,2,7,2,6.5,Particulier,-0.5180694537465614,-0.06564574279237945,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688562,460.0,65.0,70.0,60.0,7,2,40,2,3.5,Particulier,-0.693047535434378,-0.3159996414862794,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688588,3716.445,270.2716666666667,642.0,41.0,11,3,83,3,3.6666666666666665,Particulier,-0.3333795109227242,-0.07402836567219273,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688597,1500.0,200.0,300.0,100.0,7,2,245,2,3.5,Particulier,-0.6412301515916653,-0.35768488649235564,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688633,1800.0,450.0,450.0,450.0,4,1,384,1,4.0,Particulier,-0.7726749394820229,-0.7138761292693026,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688736,5017.13,166.942,235.0,90.085,26,5,186,5,5.2,Particulier,0.2856652905754611,0.7738232555666164,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688806,1480.0,180.0,200.0,160.0,8,2,146,2,4.0,Particulier,-0.6163270676627097,-0.3145544872180036,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688814,1020.0,340.0,340.0,340.0,3,1,484,1,3.0,Particulier,-0.8608430909727851,-0.7389002205674176,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688878,9874.063,295.8021,1266.449,77.9,40,10,0,10,4.0,Particulier,1.5659387585620284,2.0435321627675354,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1688950,1800.0,300.0,300.0,300.0,6,1,242,1,6.0,Particulier,-0.7345118118070794,-0.5373490398007972,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1689024,8751.5,1125.25,2000.0,250.5,7,2,181,2,3.5,Inconnu,-0.2880159926306689,-0.6368279824528029,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1689035,1296.168,324.042,324.042,324.042,4,1,62,1,4.0,Particulier,-0.8195038799193128,-0.6708608855280432,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1689052,5132.53,388.83533333333327,700.0,233.253,14,3,148,3,4.666666666666667,TRE,-0.20369532588689784,-0.021084179905234694,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1689060,4560.0,570.0,1000.0,140.0,8,2,54,2,4.0,Particulier,-0.46920512079324095,-0.4277003960221187,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1689136,9932.779,230.746,775.0,73.239,52,9,19,11,5.777777777777778,Particulier,1.7428203283238728,2.3853756786985656,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1689178,4637.0,439.6666666666667,680.0,89.0,10,3,154,3,3.3333333333333335,Particulier,-0.32069658852157107,-0.13927584087388342,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1689521,269.5,67.375,67.375,67.375,4,1,69,1,4.0,Professional,-0.9149280979540377,-0.5832079094142766,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1689796,1439.416,87.79233333333333,93.857,79.52,16,3,27,3,5.333333333333333,Particulier,-0.2961207178548207,0.15636743250899773,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1689818,840.0,140.0,160.0,120.0,6,2,32,2,3.0,Particulier,-0.6949169120106583,-0.3816718749159022,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1690082,1765.0,75.0,105.0,50.0,24,5,305,5,4.8,Particulier,0.18941956655939268,0.751039367313962,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1690086,3671.0,222.5625,450.25,70.0,18,4,8,4,4.5,Particulier,-0.03277354747437341,0.34274053712729563,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1693539,1280.2,138.93333333333334,350.0,29.8,10,3,113,3,3.3333333333333335,Particulier,-0.4230909138761789,-0.06296310791025471,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1723896,830.0,27.333333333333332,37.0,15.0,28,3,47,3,9.333333333333334,Inconnu,-0.01992354672240432,0.5774829115057377,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1723904,4300.0,450.0,500.0,400.0,10,2,211,2,5.0,Particulier,-0.44325815111080613,-0.3262712857979442,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1723912,744.716,186.179,186.179,186.179,4,1,119,1,4.0,Particulier,-0.8707588872670485,-0.6237800288305628,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1724227,9233.177,172.52941666666666,350.0,40.0,52,11,26,12,4.7272727272727275,Particulier,1.9416386375759107,2.7372624451816576,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1724233,17592.0,482.0,700.0,264.0,27,2,6,2,13.5,Particulier,0.1760329545678788,0.34469915366294457,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1727608,2656.16,77.34,90.0,64.04,34,6,11,6,5.666666666666667,Particulier,0.5657701946157035,1.205036045264726,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1727618,320.0,20.0,20.0,20.0,16,2,106,2,8.0,Professional,-0.4391927742410267,0.06583229734496382,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1727881,2649.0,197.75,276.0,100.0,13,4,29,4,3.25,Particulier,-0.1703375878312547,0.20909860444013267,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1728248,1470.0,210.0,210.0,210.0,7,1,92,1,7.0,Particulier,-0.723078444090676,-0.4435505564631431,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1728264,14442.0,167.3684210526316,295.0,52.0,79,17,22,19,4.647058823529412,Particulier,3.621852778989434,4.741487233982225,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1728270,1080.0,270.0,270.0,270.0,4,1,301,1,4.0,Particulier,-0.8395957327520984,-0.6524052907880097,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1728670,552.565,42.505,42.505,42.505,13,2,256,2,6.5,Particulier,-0.519786131773665,-0.06433698375570698,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1728686,3877.2,168.14000000000001,240.0,50.0,22,5,6,5,4.4,Particulier,0.18785769032078484,0.6709556427236423,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1728817,8639.532,494.961,800.0,300.0,16,3,0,3,5.333333333333333,Particulier,-0.09559026506798443,0.010259858999819842,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1728895,2688.0,384.0,384.0,384.0,7,2,546,2,3.5,Particulier,-0.567028915602483,-0.4266663211443684,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1728961,2672.635,119.08714285714287,200.0,71.805,23,7,39,7,3.2857142857142856,Particulier,0.533663830536485,1.1149107699634786,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1728990,600.0,200.0,200.0,200.0,3,1,641,1,3.0,Particulier,-0.9118185047428488,-0.6913033892382433,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729343,28400.0,1760.0,2800.0,1000.0,16,5,50,5,3.2,Particulier,0.8078975000053423,-0.05482117211568859,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729353,694.038,77.11533333333334,100.0,65.671,9,3,246,3,3.0,Particulier,-0.4802011195522026,-0.07293042224736161,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729546,7550.0,523.3333333333334,1420.0,70.0,11,3,215,3,3.6666666666666665,Particulier,-0.1940575010866133,-0.17593297380174466,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729550,2781.3869999999997,463.5645,514.129,413.0,6,2,414,2,3.0,Professional,-0.5703673525064423,-0.49149195186848177,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729614,5192.295,118.73055555555555,320.0,20.0,49,9,0,9,5.444444444444445,Particulier,1.400934542701769,2.150743595818743,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729900,1475.577,491.859,491.859,491.859,3,1,8,1,3.0,Particulier,-0.8055496955462988,-0.7905288434875395,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729917,25242.57,2103.5474999999997,2155.725,2051.37,12,2,12,2,6.0,Particulier,0.3414152385996653,-0.8312196338536004,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729919,8377.82,1047.2275,2000.0,94.455,8,2,168,2,4.0,Particulier,-0.2892923515705443,-0.5650779966111519,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729926,210.0,70.0,70.0,70.0,3,1,251,1,3.0,Particulier,-0.9591528175293363,-0.6471063315754385,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1729930,4927.052,360.5876666666666,591.763,190.0,14,3,1,3,4.666666666666667,Particulier,-0.2243498486777505,-0.003091443035987815,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730155,4244.0,118.77777777777777,275.0,70.0,35,9,29,9,3.888888888888889,Particulier,1.134529418748639,1.8219006612515742,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730157,5748.7,217.55,365.0,45.0,26,8,1,8,3.25,Particulier,0.8172581085897507,1.3757745677359638,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730160,3300.0,350.0,600.0,100.0,8,2,0,2,4.0,Particulier,-0.5497266387110172,-0.36180663553495107,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730161,2880.0,93.57142857142857,200.0,30.0,34,7,88,7,4.857142857142857,Particulier,0.7421809455782311,1.3959966752514283,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730167,9888.0,196.20833333333334,500.0,30.0,55,12,25,12,4.583333333333333,Particulier,2.1018062497917653,2.8911890077576268,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730173,660.0,220.0,220.0,220.0,3,1,546,1,3.0,Particulier,-0.9045363027756969,-0.6981029365709824,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730194,710.0,71.0,71.0,71.0,10,1,120,1,10.0,Particulier,-0.642330468152234,-0.206443192950054,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730199,770.0,85.0,90.0,80.0,9,2,200,2,4.5,Particulier,-0.6238113564021435,-0.2416703377256814,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730403,1325.235,441.745,441.745,441.745,3,1,307,1,3.0,Particulier,-0.8237967090153915,-0.7734912177358949,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730442,2250.0,250.0,250.0,250.0,9,1,120,1,9.0,Particulier,-0.6141232595677962,-0.33193989789007344,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730702,1600.0,400.0,400.0,400.0,4,1,456,1,4.0,Particulier,-0.7912640487237106,-0.6968008963578323,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1730785,1020.0,170.0,170.0,170.0,6,1,307,1,6.0,Particulier,-0.7848382383192678,-0.4925563384169388,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731023,1101.0,367.0,367.0,367.0,3,1,230,1,3.0,Particulier,-0.8510121183171301,-0.7480796094666154,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731031,7510.0,285.7142857142857,515.0,110.0,27,7,0,7,3.857142857142857,Particulier,0.7047615088840468,1.1562452867148938,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731054,2870.0,172.5,300.0,70.0,16,4,4,4,4.0,Particulier,-0.10501957260082961,0.3027644641875652,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731068,1430.0,130.0,130.0,130.0,11,1,120,1,11.0,Particulier,-0.5720184276354268,-0.16422229407155145,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731553,884.0,221.0,221.0,221.0,4,1,127,1,4.0,Particulier,-0.8578130598089524,-0.6356715625347689,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731587,137050.378,2828.471230769231,6000.0,500.0,51,12,350,13,4.25,Professional,4.0140482302984655,1.9028103902628837,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731618,390.0,130.0,130.0,130.0,3,1,299,1,3.0,Particulier,-0.9373062116278805,-0.6675049735736561,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731658,3700.0,500.0,700.0,300.0,7,2,153,2,3.5,Particulier,-0.5243489405579326,-0.4562093338156054,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731864,237.96,59.49,59.49,59.49,4,1,609,1,4.0,Particulier,-0.9178596004814519,-0.5805151451841377,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731872,1185.0,197.5,200.0,195.0,6,2,308,2,3.0,Particulier,-0.6722501785317635,-0.40243852360137716,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731909,3960.0,206.66666666666666,300.0,100.0,16,3,118,3,5.333333333333333,Particulier,-0.23958854845696526,0.11887959531240541,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731925,2370.0,255.0,500.0,75.0,10,3,152,3,3.3333333333333335,Particulier,-0.38032397319802547,-0.0968187829721971,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731931,24313.931,368.0343125,699.0,100.0,69,15,0,16,4.6,Particulier,3.139693935675622,3.8961031131136132,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1731934,2710.0,256.6666666666667,500.0,70.0,11,3,1,3,3.6666666666666665,Particulier,-0.3529636721711867,-0.06358132207556372,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1732152,8404.0,193.38,660.0,70.0,44,9,5,10,4.888888888888889,Particulier,1.473165784084404,2.1006971164396675,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1732433,300.0,100.0,100.0,100.0,3,1,15,1,3.0,Particulier,-0.9482295145786085,-0.6573056525745473,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1732435,481.46000000000004,69.14,71.66,66.62,7,2,6,2,3.5,Particulier,-0.6914130907992979,-0.31755621969525494,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1732885,2352.91,470.582,470.582,470.582,5,1,580,1,5.0,Particulier,-0.7167489709984958,-0.6585148112323553,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1733148,2958.0,164.33333333333334,168.0,157.0,18,3,19,3,6.0,Particulier,-0.20820797656404522,0.19504714542846807,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1733472,360.0,120.0,120.0,120.0,3,1,539,1,3.0,Particulier,-0.9409473126114565,-0.6641051999072866,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1733532,1100.0,100.0,100.0,100.0,11,1,162,1,11.0,Particulier,-0.5847830313404321,-0.15365642309025576,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1733756,930.0,75.0,80.0,70.0,12,2,7,2,6.0,Particulier,-0.5359408277861843,-0.11629473847470354,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1733787,8340.0,1390.0,2700.0,80.0,6,2,57,2,3.0,Particulier,-0.2410083132919625,-0.7420112082633521,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1733840,2226.939,202.449,202.449,202.449,11,1,119,1,11.0,Particulier,-0.5411923351746291,-0.1897385202956812,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1733848,350.0,70.0,70.0,70.0,5,1,99,1,5.0,Particulier,-0.8687515219083617,-0.5211023867088189,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1734011,954.237,318.079,318.079,318.079,3,1,393,1,3.0,Particulier,-0.868824748438882,-0.7314475767133688,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1734067,390.0,130.0,130.0,130.0,3,1,428,1,3.0,Particulier,-0.9373062116278805,-0.6675049735736561,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1734278,1500.0,500.0,500.0,500.0,3,1,29,1,3.0,Professional,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1734424,2100.0,525.0,525.0,525.0,4,1,60,1,4.0,Professional,-0.7447912756194914,-0.7394889786365079,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1734608,16642.185,885.60925,1472.437,70.0,18,4,63,4,4.5,Particulier,0.24839076594040013,0.16034139745246487,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1734691,5626.0,123.77777777777777,235.0,50.0,42,9,4,9,4.666666666666667,Particulier,1.2699436540098403,1.9885041231503247,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1734937,15055.592,194.49635714285714,1000.0,36.0,75,14,0,14,5.357142857142857,Particulier,2.8996768360024503,3.7136265248984017,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1734980,1200.0,300.0,300.0,300.0,4,1,428,1,4.0,Particulier,-0.8284422672070859,-0.6626504305348919,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1734981,1335.0,445.0,445.0,445.0,3,1,180,1,3.0,Particulier,-0.8226115306452374,-0.7745978440642982,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735124,2880.0,480.0,870.0,90.0,6,2,615,2,3.0,Particulier,-0.5718984146658285,-0.4786413225660997,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735166,15889.872,132.86023529411764,400.0,40.0,121,17,1,17,7.117647058823529,Professional,4.169642606379682,5.392125733794546,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735169,6500.0,450.0,500.0,400.0,14,2,22,2,7.0,Particulier,-0.3063076499711758,-0.166609979318427,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735194,3524.0,221.6,450.0,58.0,17,5,55,5,3.4,Particulier,0.10680648160784041,0.5106912242031361,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735196,5098.0,264.0,346.0,145.0,19,3,64,3,6.333333333333333,Particulier,-0.13844582837847672,0.20033756116914764,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735215,4022.8,100.02222222222223,258.2,50.0,44,9,4,9,4.888888888888889,Particulier,1.294116516114091,2.038864821255955,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735223,2790.0,210.0,300.0,130.0,12,3,29,3,4.0,Particulier,-0.34511843665505154,-0.01693683496017989,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735285,7494.0,594.6666666666666,642.0,500.0,13,3,92,3,4.333333333333333,Particulier,-0.15851511506922453,-0.11457459580413729,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735294,5381.960999999999,208.33225,290.329,90.0,23,4,281,4,5.75,Particulier,0.07910078179937002,0.49959263394309056,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735459,8097.75,169.925,300.0,60.0,51,9,0,10,5.666666666666667,Particulier,1.5625872927646043,2.2970043833808558,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735491,1425.0,187.5,300.0,75.0,7,2,181,2,3.5,Particulier,-0.6463599224255597,-0.3526961157574248,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735508,1500.0,500.0,500.0,500.0,3,1,687,1,3.0,Particulier,-0.8025854752355697,-0.7932965992293309,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735526,1200.0,400.0,400.0,400.0,3,1,301,1,3.0,TRE,-0.8389964850713293,-0.7592988625656351,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735534,5301.0,380.6666666666667,412.0,355.0,14,3,29,3,4.666666666666667,Particulier,-0.2165195726558266,-0.014030916103217127,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735547,4280.0,126.25,200.0,70.0,36,8,0,8,4.5,Particulier,0.9719686156489287,1.6388854237670105,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735550,127.47,42.49,42.49,42.49,3,1,363,1,3.0,Particulier,-0.9691694863351539,-0.6377535542192558,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735571,401.828,57.404,57.404,57.404,7,1,371,1,7.0,Particulier,-0.7833231074913138,-0.39073913587244646,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735572,7365.0,507.75,1000.0,220.0,15,4,29,4,3.75,Particulier,0.033998828369404224,0.15002628083185396,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735580,620.0,124.0,124.0,124.0,5,1,522,1,5.0,Particulier,-0.8482609912576267,-0.5396261119991989,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735705,6118.0,209.5,350.0,50.0,30,4,155,4,7.5,Particulier,0.2447144003825498,0.70602423867839,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735707,1200.0,200.0,200.0,200.0,6,1,550,1,6.0,Particulier,-0.7732244475856859,-0.5028931156593676,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735761,7914.998,107.15275000000001,240.833,40.0,88,12,13,12,7.333333333333333,Particulier,2.6396327598500533,3.654397049489279,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735782,1157.384,160.923,191.846,130.0,7,2,32,2,3.5,Particulier,-0.6555812481409673,-0.34782298888608987,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735839,7638.836,454.85450000000003,500.0,409.709,16,2,47,2,8.0,Particulier,-0.23576571331271237,-0.0887315935553572,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1735985,2800.068,288.339,356.678,220.0,9,2,29,2,4.5,Particulier,-0.5403517870516882,-0.30951516525897516,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736043,2522.0,180.0,300.0,118.0,15,3,29,3,5.0,Particulier,-0.2769853355325857,0.08873278811913293,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736044,2680.0,670.0,670.0,670.0,4,1,141,1,4.0,Particulier,-0.6908828588185972,-0.7890071540797715,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736127,2170.0,226.66666666666666,550.0,60.0,11,3,28,3,3.6666666666666665,Particulier,-0.3573011187527588,-0.06156110455855036,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736140,1677.0,169.75,180.0,159.5,10,2,580,2,5.0,Particulier,-0.5580491837678634,-0.23043867444816227,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736288,3354.845,72.701875,119.0,45.615,45,8,28,8,5.625,Particulier,1.1187516669178275,1.872446117221473,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736289,5620.16,155.11314285714283,308.0,20.0,36,7,39,7,5.142857142857143,Particulier,0.8192438163160953,1.4266003046002924,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736311,400.0,100.0,100.0,100.0,4,1,120,1,4.0,Particulier,-0.9027987041738365,-0.5943494988890109,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736351,25153.0,510.5,2181.0,70.0,53,12,0,12,4.416666666666667,Particulier,2.388697394790833,2.648227404772055,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736406,21728.75,917.825,1898.13,400.095,23,4,33,4,5.75,Particulier,0.48499189397361503,0.21965680217710795,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736408,300.0,100.0,100.0,100.0,3,1,544,1,3.0,Particulier,-0.9482295145786085,-0.6573056525745473,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736574,2800.0,700.0,700.0,700.0,4,1,22,1,4.0,Particulier,-0.6797293932735847,-0.7992522938266536,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736576,1880.0,470.0,470.0,470.0,4,1,545,1,4.0,Particulier,-0.7652392957853479,-0.7207062224338906,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736583,753.51,125.585,125.585,125.585,6,2,4,2,3.0,Particulier,-0.7000322322796345,-0.3777959017985185,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736727,9930.05,288.66999999999996,700.0,32.35,23,5,69,5,4.6,Professional,0.3126947764186152,0.6405144607732365,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736735,1200.0,300.0,300.0,300.0,4,1,363,1,4.0,Particulier,-0.8284422672070859,-0.6626504305348919,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736855,250.0,50.0,50.0,50.0,5,1,370,1,5.0,Particulier,-0.8763406073345599,-0.514241747712382,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736861,1208.1,125.89999999999999,170.0,75.0,10,3,62,3,3.3333333333333335,Particulier,-0.43714467447547034,-0.05320325585555298,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736873,4986.2,158.87,250.0,32.35,45,5,32,5,9.0,Particulier,0.682355611099143,1.3008751202908473,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736921,3170.0,143.33333333333334,250.0,50.0,17,3,96,3,5.666666666666667,Particulier,-0.2392530823133454,0.17183131660889192,0,Client Cluster HC 1,0,Client Cluster KMeans 1
1736936,7190.0,165.0,500.0,60.0,52,10,1,10,5.2,Particulier,1.6729305716118772,2.400460206570696,0,Client Cluster HC 1,0,Client Cluster KMeans 1
